USW00014732,"LA GUARDIA AIRPORT, NY US",3/18/2018,11.41
USW00014732,"LA GUARDIA AIRPORT, NY US",3/19/2018,8.72
USW00014732,"LA GUARDIA AIRPORT, NY US",3/20/2018,12.97
USW00014732,"LA GUARDIA AIRPORT, NY US",3/21/2018,17
USW00014732,"LA GUARDIA AIRPORT, NY US",3/22/2018,16.33
USW00014732,"LA GUARDIA AIRPORT, NY US",3/23/2018,12.3
USW00014732,"LA GUARDIA AIRPORT, NY US",3/24/2018,11.18
USW00014732,"LA GUARDIA AIRPORT, NY US",3/25/2018,12.08
USW00014732,"LA GUARDIA AIRPORT, NY US",3/26/2018,9.84
USW00014732,"LA GUARDIA AIRPORT, NY US",3/27/2018,6.71
USW00014732,"LA GUARDIA AIRPORT, NY US",3/28/2018,6.04
USW00014732,"LA GUARDIA AIRPORT, NY US",3/29/2018,6.71
USW00014732,"LA GUARDIA AIRPORT, NY US",3/30/2018,10.51
USW00014732,"LA GUARDIA AIRPORT, NY US",3/31/2018,11.18
USW00014732,"LA GUARDIA AIRPORT, NY US",4/1/2018,11.63
USW00014732,"LA GUARDIA AIRPORT, NY US",4/2/2018,8.5
USW00014732,"LA GUARDIA AIRPORT, NY US",4/3/2018,9.17
USW00014732,"LA GUARDIA AIRPORT, NY US",4/4/2018,14.76
USW00014732,"LA GUARDIA AIRPORT, NY US",4/5/2018,18.12
USW00014732,"LA GUARDIA AIRPORT, NY US",4/6/2018,11.18
USW00014732,"LA GUARDIA AIRPORT, NY US",4/7/2018,12.75
USW00014732,"LA GUARDIA AIRPORT, NY US",4/8/2018,15.66
USW00014732,"LA GUARDIA AIRPORT, NY US",4/9/2018,10.51
USW00014732,"LA GUARDIA AIRPORT, NY US",4/10/2018,9.62
USW00014732,"LA GUARDIA AIRPORT, NY US",4/11/2018,7.38
USW00014732,"LA GUARDIA AIRPORT, NY US",4/12/2018,9.84
USW00014732,"LA GUARDIA AIRPORT, NY US",4/13/2018,12.3
USW00014732,"LA GUARDIA AIRPORT, NY US",4/14/2018,12.75
USW00014732,"LA GUARDIA AIRPORT, NY US",4/15/2018,21.7
USW00014732,"LA GUARDIA AIRPORT, NY US",4/16/2018,20.13
USW00014732,"LA GUARDIA AIRPORT, NY US",4/17/2018,15.21
USW00014732,"LA GUARDIA AIRPORT, NY US",4/18/2018,12.08
USW00014732,"LA GUARDIA AIRPORT, NY US",4/19/2018,14.09
USW00014732,"LA GUARDIA AIRPORT, NY US",4/20/2018,16.78
USW00014732,"LA GUARDIA AIRPORT, NY US",4/21/2018,12.08
USW00014732,"LA GUARDIA AIRPORT, NY US",4/22/2018,8.5
USW00014732,"LA GUARDIA AIRPORT, NY US",4/23/2018,8.05
USW00014732,"LA GUARDIA AIRPORT, NY US",4/24/2018,10.07
USW00014732,"LA GUARDIA AIRPORT, NY US",4/25/2018,10.96
USW00014732,"LA GUARDIA AIRPORT, NY US",4/26/2018,12.08
USW00014732,"LA GUARDIA AIRPORT, NY US",4/27/2018,8.05
USW00014732,"LA GUARDIA AIRPORT, NY US",4/28/2018,8.5
USW00014732,"LA GUARDIA AIRPORT, NY US",4/29/2018,14.54
